,Company,TypeName,Ram,Weight,Price,Touchscreen,IPS,PPI,Cpu Brand,HDD,SSD,Hybrid,Flash_Storage,Gpu Brand,OS,log_price
1226,Dell,Ultrabook,8,1.29,1477.0,1,0,276.053530085501,Intel Core i7,0,256,0,0,Intel,Windows,7.29776828253138
1227,Dell,Notebook,4,2.18,521.86,0,0,100.45466986113651,Intel Core i5,1000,0,0,0,Intel,Linux,6.2573993526770755
1228,Lenovo,Gaming,16,2.6,1029.0,1,1,141.21199808219862,Intel Core i7,1000,128,0,0,Nvidia,Windows,6.9363427358340495
1229,MSI,Gaming,8,2.2,1149.0,0,0,141.21199808219862,Intel Core i7,1000,128,0,0,Nvidia,Windows,7.046647277848756
1230,Lenovo,Netbook,16,1.3,1650.0,1,1,176.23257360658386,Intel Core i7,0,512,0,0,Intel,Windows,7.408530566894626
1231,Razer,Gaming,16,1.95,3499.0,0,0,157.3505121487356,Intel Core i7,0,1000,0,0,Nvidia,Windows,8.160232492367689
1232,Dell,Notebook,8,2.3,469.01,1,0,100.45466986113651,Intel Core i3,1000,0,0,0,Intel,Windows,6.15062409018059
1233,MSI,Gaming,16,2.7,1598.0,0,0,127.33567457123111,Intel Core i7,1000,256,0,0,Nvidia,Windows,7.37650812632622
1234,Apple,Ultrabook,4,1.08,959.0,0,0,135.0942111925629,Intel Core i5,0,0,0,256,Intel,Mac Os,6.8658910748834385
1235,HP,Notebook,4,2.1,478.0,0,0,141.21199808219862,Intel Core i3,1000,0,0,0,Intel,Windows,6.169610732491456
1236,HP,Ultrabook,8,1.54,2198.19,0,0,209.8006828649808,Intel Core i7,0,256,0,0,Intel,Windows,7.695389573447853
1237,Dell,Notebook,4,2.24,737.0,0,0,100.45466986113651,Intel Core i5,500,0,0,0,Intel,Windows,6.602587892189336
1238,MSI,Gaming,8,2.3,1169.0,0,0,141.21199808219862,Intel Core i7,1000,128,0,0,Nvidia,Windows,7.063903961472068
1239,Lenovo,Notebook,16,1.4,1499.0,0,1,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows,7.312553498102598
1240,Lenovo,Notebook,6,2.2,597.57,0,0,141.21199808219862,AMD Processor,0,256,0,0,AMD,Windows,6.392871431755292
1241,Asus,Ultrabook,8,1.45,1280.0,0,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,7.154615356913663
1242,Acer,Notebook,4,2.4,361.8,0,0,100.45466986113651,Intel Core i3,500,0,0,0,Intel,Linux,5.891091572961195
1243,Dell,2 in 1 Convertible,16,2.77,1799.0,1,0,127.33567457123111,Intel Core i7,0,512,0,0,Nvidia,Windows,7.4949862339505335
1244,HP,Notebook,4,1.54,1099.99,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,7.003056367836049
1245,Asus,Gaming,16,2.5,1600.0,0,1,141.21199808219862,Intel Core i7,1000,256,0,0,Nvidia,Windows,7.3777589082278725
1246,Dell,Notebook,4,1.6,875.0,0,0,111.93520355955211,Intel Core i5,500,0,0,0,Intel,Windows,6.774223886357614
1247,Asus,Gaming,16,2.34,2325.0,0,1,141.21199808219862,Intel Core i7,1000,256,0,0,Nvidia,Windows,7.751475318021456
1248,Lenovo,Notebook,8,2.3,573.0,0,1,141.21199808219862,Intel Core i5,0,256,0,0,Intel,No Os,6.35088571671474
1249,Dell,2 in 1 Convertible,8,1.24,1813.0,1,0,276.053530085501,Intel Core i5,0,256,0,0,Intel,Windows,7.502738210754851
1250,Dell,Notebook,4,2.2,324.0,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Linux,5.780743515792329
1251,HP,Notebook,4,1.86,399.0,0,0,100.45466986113651,AMD Processor,500,0,0,0,AMD,Windows,5.988961416889864
1252,Lenovo,Notebook,6,2.4,569.0,0,0,141.21199808219862,Intel Core i3,0,128,0,0,Nvidia,Windows,6.343880434126331
1253,Lenovo,Notebook,8,1.9,1072.0,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,6.977281341630747
1254,Dell,Notebook,4,2.2,443.99,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Windows,6.095802039656067
1255,Asus,Notebook,4,2.0,339.0,0,0,100.45466986113651,Other Intel Processor,1000,0,0,0,Intel,Windows,5.82600010738045
1256,Asus,Gaming,16,4.0,1900.0,0,1,127.33567457123111,Intel Core i7,1000,128,0,0,Nvidia,Windows,7.549609165154532
1257,Dell,Notebook,4,2.29,490.0,0,0,100.45466986113651,Intel Core i3,500,0,0,0,Intel,Windows,6.194405391104672
1258,Lenovo,Notebook,8,2.32,895.0,0,0,141.21199808219862,Intel Core i7,0,0,1000,0,AMD,Windows,6.796823718274855
1259,MSI,Gaming,8,2.4,1229.0,0,0,141.21199808219862,Intel Core i7,1000,128,0,0,Nvidia,Windows,7.113956109566034
1260,Lenovo,2 in 1 Convertible,4,1.8,833.01,1,0,157.3505121487356,Intel Core i5,0,128,0,0,Intel,Windows,6.725045646896707
1261,Asus,Ultrabook,8,1.2,729.0,0,1,165.6321180513006,Other Intel Processor,0,512,0,0,Intel,Windows,6.591673732008658
1262,Dell,Notebook,6,2.3,459.0,0,0,100.45466986113651,Intel Core i3,1000,0,0,0,Intel,Windows,6.129050210060545
1263,Acer,Notebook,4,2.4,289.0,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Linux,5.666426688112432
1264,Dell,Notebook,2,2.2,379.0,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Windows,5.937536205082426
1265,Lenovo,Notebook,8,2.6,899.0,0,1,141.21199808219862,Intel Core i7,1000,0,0,0,Nvidia,Windows,6.80128303447162
1266,HP,Notebook,6,2.04,549.99,0,0,141.21199808219862,AMD Processor,0,0,1000,0,AMD,Windows,6.309900096243044
1267,Dell,Notebook,8,2.3,805.99,0,0,100.45466986113651,Intel Core i7,1000,0,0,0,AMD,Linux,6.692071335481771
1268,HP,Netbook,2,1.17,209.0,0,0,135.0942111925629,Other Intel Processor,0,0,0,32,Intel,Windows,5.342334251964811
1269,Asus,Notebook,4,2.2,720.32,0,0,100.45466986113651,Intel Core i7,500,0,0,0,Nvidia,Windows,6.579695557718368
1270,Lenovo,2 in 1 Convertible,4,1.8,638.0,1,1,157.3505121487356,Intel Core i7,0,128,0,0,Intel,Windows,6.45833828334479
1271,Lenovo,2 in 1 Convertible,16,1.3,1499.0,1,1,276.053530085501,Intel Core i7,0,512,0,0,Intel,Windows,7.312553498102598
1272,Lenovo,Notebook,2,1.5,229.0,0,0,111.93520355955211,Other Intel Processor,0,0,0,64,Intel,Windows,5.43372200355424
1273,HP,Notebook,6,2.19,764.0,0,0,100.45466986113651,Intel Core i7,1000,0,0,0,AMD,Windows,6.638567789166521
1274,Asus,Notebook,4,2.2,369.0,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Windows,5.910796644040527
1275,Asus,Ultrabook,8,1.2,729.0,0,1,165.6321180513006,Other Intel Processor,0,512,0,0,Intel,Windows,6.591673732008658
1276,Dell,Notebook,6,2.3,459.0,0,0,100.45466986113651,Intel Core i3,1000,0,0,0,Intel,Windows,6.129050210060545
1277,Acer,Notebook,4,2.4,289.0,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Linux,5.666426688112432
1278,Dell,Notebook,2,2.2,379.0,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Windows,5.937536205082426
1279,Lenovo,Notebook,8,2.6,899.0,0,1,141.21199808219862,Intel Core i7,1000,0,0,0,Nvidia,Windows,6.80128303447162
1280,HP,Notebook,6,2.04,549.99,0,0,141.21199808219862,AMD Processor,0,0,1000,0,AMD,Windows,6.309900096243044
1281,Dell,Notebook,8,2.3,805.99,0,0,100.45466986113651,Intel Core i7,1000,0,0,0,AMD,Linux,6.692071335481771
1282,HP,Netbook,2,1.17,209.0,0,0,135.0942111925629,Other Intel Processor,0,0,0,32,Intel,Windows,5.342334251964811
1283,Asus,Notebook,4,2.2,720.32,0,0,100.45466986113651,Intel Core i7,500,0,0,0,Nvidia,Windows,6.579695557718368
1284,Lenovo,2 in 1 Convertible,4,1.8,638.0,1,1,157.3505121487356,Intel Core i7,0,128,0,0,Intel,Windows,6.45833828334479
1285,Lenovo,2 in 1 Convertible,16,1.3,1499.0,1,1,276.053530085501,Intel Core i7,0,512,0,0,Intel,Windows,7.312553498102598
1286,Lenovo,Notebook,2,1.5,229.0,0,0,111.93520355955211,Other Intel Processor,0,0,0,64,Intel,Windows,5.43372200355424
1287,HP,Notebook,6,2.19,764.0,0,0,100.45466986113651,Intel Core i7,1000,0,0,0,AMD,Windows,6.638567789166521
1288,Asus,Notebook,4,2.2,369.0,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Windows,5.910796644040527
1289,Asus,Ultrabook,8,1.2,729.0,0,1,165.6321180513006,Other Intel Processor,0,512,0,0,Intel,Windows,6.591673732008658
1290,Dell,Notebook,6,2.3,459.0,0,0,100.45466986113651,Intel Core i3,1000,0,0,0,Intel,Windows,6.129050210060545
1291,Acer,Notebook,4,2.4,289.0,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Linux,5.666426688112432
1292,Dell,Notebook,2,2.2,379.0,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Windows,5.937536205082426
1293,Lenovo,Notebook,8,2.6,899.0,0,1,141.21199808219862,Intel Core i7,1000,0,0,0,Nvidia,Windows,6.80128303447162
1294,HP,Notebook,6,2.04,549.99,0,0,141.21199808219862,AMD Processor,0,0,1000,0,AMD,Windows,6.309900096243044
1295,Dell,Notebook,8,2.3,805.99,0,0,100.45466986113651,Intel Core i7,1000,0,0,0,AMD,Linux,6.692071335481771
1296,HP,Netbook,2,1.17,209.0,0,0,135.0942111925629,Other Intel Processor,0,0,0,32,Intel,Windows,5.342334251964811
1297,Asus,Notebook,4,2.2,720.32,0,0,100.45466986113651,Intel Core i7,500,0,0,0,Nvidia,Windows,6.579695557718368
1298,Lenovo,2 in 1 Convertible,4,1.8,638.0,1,1,157.3505121487356,Intel Core i7,0,128,0,0,Intel,Windows,6.45833828334479
1299,Lenovo,2 in 1 Convertible,16,1.3,1499.0,1,1,276.053530085501,Intel Core i7,0,512,0,0,Intel,Windows,7.312553498102598
1300,Lenovo,Notebook,2,1.5,229.0,0,0,111.93520355955211,Other Intel Processor,0,0,0,64,Intel,Windows,5.43372200355424
1301,HP,Notebook,6,2.19,764.0,0,0,100.45466986113651,Intel Core i7,1000,0,0,0,AMD,Windows,6.638567789166521
1302,Asus,Notebook,4,2.2,369.0,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Windows,5.910796644040527
